,AL,CA,CO,CT,DE,IL,KY,MD,MI,MN,NJ,NY,OH,OR,WV
2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,10.131102666751364,14.215955655283343,11.956271305001518,12.55651653321514,10.861175262105348,9.544256654603625,7.324273128427392,9.678757767539022,9.11189409924602,10.926273908709735,13.897986551726826,9.165356165825928,8.011772611396031,10.076095488125343,10.895713178330634
2021-05-14,10.400222103289833,14.599094042642163,12.376824852180752,13.056869508214103,11.175578444126115,9.840150486528096,7.4300844247037166,10.152117382931019,9.43252693494073,11.406770205439527,14.60024930166257,9.422208431052299,8.159249904714207,10.363925286819391,11.107759801375568
2021-05-15,11.111627779629364,15.756100612374135,13.586491237894169,14.17395875423945,12.076717906400978,10.679357852660463,7.853292845776493,11.267770959922773,10.303411583227778,12.472987321164094,16.289827497951396,10.191483820744612,8.638061108664163,11.186101997202861,11.953044898744619
2021-05-16,11.961423761511755,16.83410128478408,14.631094442020766,14.88588185048654,13.064346826149222,11.41420478846181,8.53484081484436,11.716443995538546,10.889330182189878,13.285540169560237,17.07383912840643,11.054076548995052,9.571224742127159,11.98604468776167,13.18454462343454
2021-05-17,13.153479098891129,18.254505012743525,15.810125807586324,16.097391884647806,14.330725099090204,12.435712783699516,9.075444364838946,12.785522185646643,12.406535630156721,14.503390490165009,18.54457568882987,11.855599797524539,10.370023851718182,13.174132148510052,14.167003470965923
2021-05-18,13.796060824711493,19.007028331427374,16.96891027344706,17.93355907664351,15.061811171144319,13.370184585461287,9.97378692182698,14.067540515212434,13.279108599583099,15.804463635871661,20.596202563032165,12.633278447743539,10.904197909660915,14.107466949908337,14.885487322743323
2021-05-19,14.789472700269817,20.601722637480343,18.432199567105677,19.152668799637368,15.944614899949189,14.20586753654513,10.532574897135222,15.130903467255536,14.101980083071478,16.67714353510023,22.3278455783376,13.346169434736392,11.696524312869593,14.98324247198596,15.942244258371689
2021-05-20,16.180181742658895,22.41503715613396,20.25247271815275,21.34741046439661,17.229202202573823,15.483807916603528,11.404313345633762,16.88190669694323,15.6098878393103,18.545594707001243,24.923568270350394,14.488298419578372,12.665487571804626,16.364368270107306,16.999869704759835
2021-05-21,17.708075645805565,24.716639340085752,22.497571503229025,24.05376371847017,18.42708077773501,16.741983994285835,12.319136637984922,18.855296993787427,16.950364663019645,20.409687007731453,28.182594962682835,15.533488521872188,13.790409144188574,17.75596658681697,18.099412050366627
2021-05-22,18.818774673677233,25.98358712036395,24.38808637317956,27.043824339310007,20.188254781355973,18.17851968401656,13.232686936686939,20.631663526983257,18.50601171413783,22.597819775007256,30.9105090056671,16.785462735293123,14.752413003956462,19.254431310771697,19.368305124148545
2021-05-23,19.753308321586715,27.556430008102073,25.47888551101458,28.351302129039574,21.294025907759647,18.93876828305989,13.788133539642562,21.129053591718975,19.220488137676455,23.566093879567912,31.617388103178367,17.50795850605089,15.396548734389167,20.159009198820172,20.174229186566244
2021-05-24,20.863017693081684,28.770726780732495,26.415848314507954,29.56453583520295,22.504868477486983,19.723905877691724,14.416917756698977,21.838050801032377,20.23814709416107,24.91825731164361,32.63790618277275,18.205106034562696,16.116456140566303,21.11266150747927,20.920480906401806
2021-05-25,21.279962502007844,29.469499934379176,27.723493613736466,31.75528093746526,22.963420598607268,20.679350404716146,15.444302445653125,23.448998145289845,21.128464823792573,26.189069811723282,35.355604569349474,18.70474269970037,16.465906970558564,21.97315897532121,21.65579691367966
2021-05-26,21.936665134112292,30.478115675464085,28.72711275888202,32.87167891961216,23.61054918022123,21.30432064174802,15.84673936504319,24.18867692552907,21.72043611163758,26.972463886335508,36.52221297766575,19.271976105916814,16.99965544625326,22.64025566876982,22.18194445707438
2021-05-27,22.498287368796138,31.323967201893165,29.631712397591095,34.025028600342345,24.372543342910838,21.88665585465619,16.277411739036204,24.87198647825777,22.25031029954313,27.85167973168595,37.58449688888989,19.816174772397297,17.47171349629262,23.261902023157944,22.721010195335772
2021-05-28,23.270051099136246,32.668840491809114,30.486023710256173,34.8456167445979,25.00426776403846,22.48220113238053,16.738560344980442,25.472846482148896,22.907820887025455,28.639556784456985,38.486421384169574,20.31716610486665,18.00511684407725,23.9513655720761,23.352060236892722
2021-05-29,24.113787298187667,33.885393422891546,31.757351586666886,35.986901636823944,25.61715170235004,23.14677389853306,17.149847235277836,26.331008261716722,23.669717954867618,29.432383407401122,39.90484342951202,20.872070827437778,18.53050231875089,24.69864114056816,23.864490404543
2021-05-30,24.64863850076814,34.68248280053877,32.295987146993,36.43359235092303,26.201987558053663,23.547338834817797,17.53638152925304,26.595578209413766,23.965630162396348,29.86596885999315,40.28922506321903,21.349462822303437,18.916335703188455,25.15520354354432,24.42985734467204
2021-05-31,24.955557072173693,34.968164507579246,32.58160838367455,36.86280831245916,26.660253563784703,23.953992181271424,17.71427185579291,26.945800583514078,24.323739469121083,30.218713413145288,40.64598943381947,21.798127504126988,19.082390552034653,25.52752678930893,24.73973783630127
2021-06-01,25.092623075586687,35.216901118568316,32.76115277922173,37.13166137775574,26.876833511644783,24.20555928126809,18.186668084759923,27.01720731101924,24.489593107442477,30.417774018553455,40.715392421130026,21.93420933180464,19.243647094072216,25.768600855166518,25.062981728814115
2021-06-02,25.241567758622,35.5637488737765,33.26433776549841,37.74402755553736,27.087244232166217,24.469964573224196,18.295625356337556,27.48484263007451,24.75743964442821,30.844753798022005,41.51938686708336,22.146850168433236,19.38730313844256,26.007225983323746,25.29462444805162
2021-06-03,25.449036220436767,35.7904786116487,33.5090739009012,37.99324812801425,27.292070140022695,24.683286280760424,18.481725826191006,27.73812661734604,24.97107520599049,31.04749727328059,41.85880477759495,22.346035294790145,19.566688058279738,26.231147019552623,25.51747351797455
2021-06-04,25.89714980622499,36.70320628364693,34.17634956718016,38.444747571312185,27.618368029731972,25.11171129022165,18.77718921346466,28.09590135282781,25.314001005327395,31.401886285041154,42.28966544668897,22.78984027700846,19.887624387758574,26.653316114844777,25.909425032848958
2021-06-05,26.20268084699348,37.18986622720053,34.53388057067433,38.884813521767406,28.106388609249468,25.487592966449323,18.987191086008266,28.461589726791885,25.722008549818515,31.81190340196608,42.75998928393087,23.07304542998107,20.179879152816465,27.051753636320125,26.28232504434188
2021-06-06,26.927930936097674,38.113493276535166,35.26087886984028,39.39467902302254,28.683362475683367,26.003747017641796,19.410618008235584,28.893974772163364,26.140793074402943,32.30304488305579,43.40351404192104,23.68445835998646,20.60446543980104,27.575665492936295,27.017510012342992
2021-06-07,27.174552425779467,38.42173769748528,35.58709267617294,39.72810378707286,29.094903862671817,26.32069214724823,19.720970674767912,29.109406542597878,26.384977841899257,32.62219231199563,43.673085858686754,24.089828924969122,20.862624020098522,27.900640372675046,27.427117342145333
2021-06-08,27.680066110796698,39.286416305714795,36.34596535118221,40.504400891495195,29.376724981820725,26.884074900256874,20.28791096446118,29.684983342250707,26.863727805148507,33.232872991621875,44.53648769746728,24.51549069591318,21.20190363780809,28.43714591099072,27.874133583435416
2021-06-09,27.83222838063551,39.373350396901365,36.474397297208185,40.73458662010777,29.606834452794985,27.078948115453905,20.5174211595579,29.852301589874077,27.08907855767028,33.506384434994516,44.75519381537505,24.68125413304302,21.38373977251326,28.645618355651358,28.141033463869483
2021-06-10,28.214448716203837,39.887369004435136,36.924915034669986,41.16703477932181,29.925547100084337,27.372334143138485,20.795962103997606,30.195606638832842,27.388095708903496,33.812514902679865,45.280965566865,24.92423279635131,21.728776213884718,28.967748246229263,28.42502992807964
2021-06-11,28.47196391345467,40.583880531559956,37.392634400630406,41.328843988237296,30.0662694930183,27.612939128786664,20.915908333780205,30.352757935751526,27.517733432455483,33.92255924186899,45.53749577234642,25.166261529006768,21.853426261920852,29.208717017028377,28.645680458286613
2021-06-12,28.86043079879103,41.312550200798626,38.10622671682733,42.04072667078901,30.51101130857182,28.084928893787676,21.356510794986725,30.838843018334156,27.92587503851558,34.42016605458348,46.31919403958016,25.626750377110742,22.24071950828282,29.68816049163376,29.170460100037225
2021-06-13,29.25821428889271,41.904561935215526,38.59228510964777,42.512198836475086,30.858988978295265,28.389070835903173,21.6291939351738,31.117866392975955,28.203017145534716,34.77294766867093,46.74910296348674,25.92985165476691,22.562722800331347,30.025280265972487,29.42690686417861
2021-06-14,29.527332375722505,42.17111285756613,38.865896627103254,42.746193409410665,31.147730748088236,28.733211083882438,22.05197737874238,31.32902020395245,28.462574841843214,34.98905127358521,47.0189651806205,26.19182119299605,22.823826074932537,30.355443861660145,29.794928596088518
2021-06-15,29.8695027621718,42.77015116271281,39.39022070693718,43.27602082797281,31.403555420862812,29.190009740646573,22.26089690269136,31.733086163839175,29.009682218124833,35.38764033676797,47.60752949345778,26.509919953077056,23.0459227098292,30.788521483841503,30.05839287247431
2021-06-16,30.158000801051703,43.24118180804838,39.580039758391905,43.38081508566921,31.55843905464495,29.294715353959297,22.376254749433286,31.84445763169525,29.134045227747094,35.44002530952523,47.762479724555014,26.60663961305598,23.273132678628905,30.932224763265577,30.155080152352937
2021-06-17,30.600516664825626,43.66311559585005,40.15662545077234,43.92869663254063,32.10250269053402,29.87056559780695,22.842288811758394,32.33616292167378,29.563032630351337,35.96857192945149,48.33865593725014,27.2863125328377,23.59441964071316,31.456442583718015,30.870381265118215
2021-06-18,30.98129977512515,44.38319907926026,40.66861502490425,44.2846063734763,32.381905069286034,30.164344433677556,23.135416901941813,32.607725355524984,29.83143616895113,36.256657567878015,48.7780905444989,27.53702918157584,23.894180945919683,31.771052519387897,31.16176194938242
2021-06-19,31.262391478562083,44.734479009930986,41.030596228135856,44.703333061075035,32.67797297173421,30.43370659110674,23.38345828763795,32.92027953350437,30.131515787401597,36.60611648939451,49.26505759251838,27.772947126826743,24.155661511702032,32.063653813033646,31.48632874419316
2021-06-20,31.5799273839717,45.22107133623922,41.31107362363015,44.85219925177908,32.895609478816006,30.609524442641806,23.59955748641992,33.04586437881364,30.28318524268422,36.7026620884668,49.431547009836,27.945577071272044,24.395438476908726,32.2809456312095,31.70177697296308
2021-06-21,31.74389338546598,45.43698779568687,41.528585746898,45.0536358180203,33.12532055446304,30.844422806925923,23.921885889793842,33.172651561462175,30.42230385050303,36.92437945526972,49.644301710534094,28.13655219291019,24.528237675829452,32.49890734225277,31.968962304481103
2021-06-22,31.923006097941624,45.67235126690995,41.74257251128894,45.374385883498746,33.291076863667264,31.142357145921306,24.038686905709085,33.43033917250935,30.63597466185872,37.16869109741288,49.89741228219942,28.497124341382754,24.638656248080203,32.73432858051005,32.14879200347984
2021-06-23,32.11490017166016,45.95899466880375,42.00733715370871,45.569325060283965,33.67661135163797,31.323187749583294,24.185955709794545,33.62308259685687,30.859159579336872,37.36191036119355,50.12543409450404,28.65454886087035,24.89339515135597,32.935236404725735,32.34770494845879
2021-06-24,32.42564192841527,46.42077165081346,42.37643057755195,45.959812497112814,33.963884815685624,31.584353433399695,24.386213675880906,33.830949328791235,31.111227960148895,37.64394238563817,50.443203451002766,28.905159384066042,25.144212983930792,33.23188968632701,32.58889579230522
2021-06-25,32.6772425881702,46.704158648012466,42.598608213743184,46.17654648429592,34.21456173377788,31.8003957649582,24.6202609869009,34.01271800721142,31.361813740680006,37.892066031258906,50.63177232045822,29.107328796843827,25.30930896096843,33.47903703429227,32.844843048969445
2021-06-26,32.970951158479366,47.01561739420479,42.86685178136337,46.44509732520482,34.50736634009194,32.02303624263767,24.84033572847555,34.216525277086845,31.561179328135363,38.08827319222389,50.93368380474933,29.375547644257882,25.583596206803335,33.71361745483665,33.161615006475934
2021-06-27,33.22203031624504,47.365935630022186,43.11380428842716,46.658773472776126,34.753776195947054,32.20769390552653,24.986217231173754,34.35749156042986,31.74549471424757,38.27434595353401,51.12604180386508,29.551525530743334,25.80000994445161,33.9240897240102,33.39244712671391
2021-06-28,33.382203516445216,47.62167327394825,43.32163464232023,46.90698666928428,34.98478984286416,32.435384745107434,25.307343768507305,34.46577942388505,31.906176339669535,38.45324651982876,51.29665836096116,29.73456644849039,25.987034578102087,34.14469110360334,33.63535637198182
2021-06-29,33.537909894786466,47.72263496880158,43.44918432857339,47.0811677531885,35.12589199534065,32.685270849682695,25.403877382246282,34.700449814763594,32.06718888570219,38.6328929070945,51.48982130353455,30.065961551276764,26.085042248904866,34.32194847246909,33.76617033827265
2021-06-30,33.90227131330601,48.190409209442365,43.69638025526494,47.264830499975574,35.34852023784005,32.97057219659927,25.71544629280511,34.85660781089544,32.629804562991346,38.788212798563904,51.67321781585503,30.308538899005985,27.13343040640615,34.74135897655751,33.96361964899328
2021-07-01,34.15656256177145,48.53658595908999,44.04864414305353,47.62961421524088,35.63306207637094,33.29399500428946,26.01379180532831,35.17832914797649,32.910543760881765,39.09710406963635,52.11910932957723,30.655250743269622,27.376221289535593,35.06153423078172,34.47952547727698
2021-07-02,34.45059526211002,48.946146853368425,44.379891102386594,47.911018145927244,35.90698419980247,33.5365312949882,26.220371313115795,35.444624862193855,33.12858373599213,39.333363243779935,52.50468764037529,30.88680659538345,27.621316394045486,35.30928488375466,34.77409938885855
2021-07-03,34.786760459345565,49.30728736374335,44.64360134261491,48.11541464245758,36.12779666208877,33.76533197630459,26.470443266184684,35.67312593991531,33.42596983683411,39.57614030781579,52.766405526394436,31.127009493506595,27.977218153908712,35.540818479480556,35.005036233082755
2021-07-04,34.96014964667026,49.51939157770344,44.77953940753294,48.22381047296466,36.31621542873346,33.91279998889443,26.61412557694902,35.764848700145976,33.55345211598877,39.69599615843411,52.89905829946744,31.288711621244822,28.141398786024457,35.69942775059561,35.17518823839216
2021-07-05,35.050158102184206,49.67448375386173,44.91876468036128,48.395790154296485,36.41674543902557,34.02606985055848,26.68744635187848,35.825197549093794,33.667695919148045,39.79386615599605,52.96737818073104,31.384768914820963,28.25481874296197,35.82411012828667,35.25997470018321
2021-07-06,35.11975285246042,49.80888553023147,44.996218934723544,48.46694187555862,36.53236138259414,34.14170543450903,26.929251089969174,35.88377682379965,33.701108364704886,39.8663871052593,53.042237054472345,31.482812946432173,28.328072539654595,35.91699077464494,35.42377131334788
2021-07-07,35.204552679188645,49.91334324348681,45.17105576980584,48.64554647395523,36.571195335545085,34.2993306905743,26.999548685919596,36.05740247033939,33.80330620697791,39.97093920946774,53.29848306027573,31.644823602813094,28.376822035010502,36.04327164172957,35.518501770072646
2021-07-08,35.37284343740589,50.1550622798791,45.383359836995304,48.86813953666518,36.7916857251099,34.5264316698945,27.177692286620744,36.230702644839106,34.02343372353165,40.20376910042993,53.50700066873877,31.87791883098259,28.537513447573648,36.265954492436556,35.708913141107296
2021-07-09,35.575260237728045,50.41334324348681,45.605485064862975,49.05714641804005,36.96570318987156,34.70667615652342,27.338211988772475,36.38647686267244,34.180718097817994,40.352529076820204,53.739052574064026,32.06403609009553,28.722945045635054,36.44692318772604,35.922019529015245
2021-07-10,35.76575916408942,50.63722243072478,45.78672946633967,49.24176016305636,37.166814025930194,34.897951990941124,27.527735746050492,36.554048452583935,34.37268227388277,40.54043444555694,53.9559907442323,32.27546141026048,28.893579728819102,36.64274674438197,36.10904466193104
2021-07-11,35.975514138585936,50.85313889017243,45.942867372434286,49.3386636674949,37.33328318937051,35.05127197172886,27.730277366928956,36.65531564305627,34.50542390388909,40.649108190037616,54.0755210816332,32.43144970702201,29.087632977009385,36.80721038120163,36.33564000029429
2021-07-12,36.10908417833187,51.02829800808113,46.095255785840045,49.529010812768625,37.478390645900774,35.24692976358761,27.999539909704474,36.745161673609225,34.61885834741197,40.774643564442634,54.17166653007815,32.59738908713128,29.221384065776697,36.98092436072534,36.51408263154964
2021-07-13,36.20841931071818,51.21683926188881,46.28771634834297,49.77681350573861,37.600595544435826,35.40539613228039,28.11488737024442,36.92888603437729,34.79239295024705,40.971028725677755,54.45413957662862,32.73945540695287,29.322880956132074,37.12792218378115,36.64140247201729
2021-07-14,36.393762168497176,51.408876534098496,46.42794603635752,49.89308100403207,37.766082559621964,35.58403419902356,28.268679704549275,37.05557602383649,34.9484091889189,41.091486485146085,54.57990462564231,32.92784545894463,29.517466671595177,37.301577364699085,36.80382291986508
2021-07-15,36.60800081472972,51.70887653409849,46.675300112517704,50.103294360336875,37.97294069708328,35.81025744536583,28.457794559121904,37.2231813741265,35.12548425828672,41.27737869278314,54.820455587380565,33.17885609121261,29.721907780994353,37.52377814683097,37.05382206845016
2021-07-16,36.8547957298891,52.02033528029081,46.91171556534094,50.34333144251739,38.18034299619091,36.024025566148794,28.699097794274206,37.38877611920866,35.35028951392617,41.47342675770688,55.03125630914353,33.398025503564426,29.958177348842575,37.75931332376938,37.2987976517494
