,AL,CA,CO,CT,DE,IL,KY,MD,MI,MN,NJ,NY,OH,OR,WV
2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,5.004978317842008,12.956939901446843,12.164724390463707,11.684452054974184,10.545217090096013,9.89467456447944,7.552091167951508,14.528859837555991,9.031822565336345,10.547328269877791,12.823212641854242,8.95280985880927,8.025272630549313,9.144480864237803,11.907945195015298
2021-05-14,5.144250629305056,13.47912157269233,12.580570127071475,12.261389887415865,10.926990761502552,10.205483515260243,7.8040351013357725,15.198878312237749,9.371901391922353,10.862937465554666,13.376299821295765,9.181208090096497,8.167581733830596,9.362354780396107,12.167083183391506
2021-05-15,5.399388418370536,14.789751413906542,13.735165949358167,13.665026228735572,11.934380785505963,11.077994956801945,8.472376315429361,16.691287001975258,10.35873025563159,11.80587663538397,14.596804919032245,9.900910821411934,8.63465284382789,10.017463079021779,13.159469992620792
2021-05-16,5.786086825206115,15.489062727199359,14.635713808674504,14.130725676329844,13.004350969163777,11.834216278296246,9.294070370572163,17.443254340112592,11.3261544255979,12.692898170166137,15.26640082053663,10.681412231186009,9.569576885851877,10.765726901399272,14.510475549299366
2021-05-17,5.939877078715421,18.516275625842617,15.791760755683935,16.257747347940935,14.249822116856395,12.976258180155218,9.864595000188348,18.540258827307785,12.180246084444788,13.739442519643863,16.282404127350894,11.44423841569192,10.299435844739934,11.657857247419734,15.674762014597125
2021-05-18,6.388385122089129,19.51803036307675,17.022809412933505,17.732718856297375,15.083649396993973,13.931568140752788,10.533855409378393,20.72645343637742,12.99423121076524,14.741079046397331,18.38251355465414,12.18273547167428,10.865478309868543,12.447544979748782,16.461193869024882
2021-05-19,6.763725092100666,20.937840275004845,18.40439504729238,18.975853129179143,15.953562916501689,14.811912030008402,11.088889480240628,22.438663367013696,13.695433217751452,15.689467809052228,19.61822792448538,12.866560909157302,11.641441391814437,13.330591848783317,17.5740757118621
2021-05-20,7.4883989103492095,22.65337064011008,20.28376869645585,20.9538989120304,17.208874604276293,16.137605739389755,12.044569169009913,25.088230751840577,15.082273486494824,17.42120361785214,22.049612889234385,14.00677554512141,12.65652368812694,14.451656512192455,18.770071725418426
2021-05-21,8.093136429021937,24.46085729407086,22.507017566558336,23.096587697718228,18.44499513262769,17.454259429759503,12.879869339864785,28.523962143687033,16.267555720522807,19.266881242524118,25.047233426026384,15.044425077343643,13.786953902083553,15.684775262558546,19.955249829753832
2021-05-22,8.692753245531776,25.79863800837403,24.34962929554805,25.04517929961575,20.125640129176244,18.91764537767737,13.783401328750324,31.622996374656598,17.656001399296144,21.30057511378406,28.229734877621855,16.26862108608732,14.795616047470947,16.77251241564903,21.37334628394138
2021-05-23,8.973726829255948,26.831065782804814,25.417162276317395,25.415669390513457,21.110006420884126,19.71697628664229,14.426439909283818,32.706125581331825,18.490924409857303,22.501179639213145,29.44912067971939,16.99293890486448,15.45185254452547,17.498308039599305,22.243125125721015
2021-05-24,9.405091556142386,28.535942144389832,26.28504132547324,26.464538417219725,22.393907228425945,20.568266721318803,15.135849095584815,33.786522080711634,19.44129990420275,23.641929017333748,30.587011211176186,17.60569460111189,16.19740855614725,18.14825456502371,23.14694448497674
2021-05-25,9.724884715264176,29.313500108764764,27.671172929232654,28.25856014497201,22.84099923436506,21.51967568222722,15.634972449292514,36.666628277706664,20.03195117162886,24.69722805446286,33.18565425531712,18.079817299559878,16.525103878290594,18.86222284028409,23.86131493137615
2021-05-26,10.054322795627272,30.069478567650492,28.629725723947743,28.957625237040695,23.477959619188702,22.170657604671703,16.073216876131067,37.97982628828315,20.652326464361366,25.527699856406773,34.354523995047735,18.66565844595308,17.07563830266467,19.46589907319337,24.396954153826798
2021-05-27,10.333720997687916,30.576717937727608,29.528149392225682,29.63257762547949,24.25341152621851,22.75976902027339,16.57232205668753,39.246194999919716,21.31505275768328,26.337307858473253,35.57535353726791,19.18313857511119,17.543208611462084,19.945657008531548,25.032682929065743
2021-05-28,10.727848204763207,31.565551185061747,30.419373782789048,30.387445338274528,24.894481919730893,23.394503605016304,17.062661535881436,40.19257123534109,21.951981966565782,27.15447547193501,36.39826364520277,19.672882658294725,18.083903942400184,20.535249398108892,25.71516140115004
2021-05-29,11.00706005563902,32.94007805488097,31.630700690758434,31.436710981683476,25.572971531357375,24.110311823451024,17.514070237036798,41.54709199257622,22.607076622635454,27.96849469670799,37.549968099352036,20.234977606520783,18.6203312238506,21.171503507572048,26.266150580396936
2021-05-30,11.225355859818388,33.521636024980296,32.155445295666304,31.769923942405647,26.173981014792552,24.52836534389198,17.89560428560446,41.98565492503847,23.070954618098213,28.464371857476035,37.97238112429119,20.705662372966078,19.010637295741226,21.574528639027793,26.911644928446666
2021-05-31,11.28145180564647,34.241835830866634,32.42346807678147,32.251598840428414,26.5989764462115,24.94615291334679,18.06826833795591,42.33646986688763,23.358728498716168,28.83454503638809,38.37664399077133,21.16455507556152,19.164332514579613,21.924106564662477,27.26417088712435
2021-06-01,11.379606025607222,34.35698627544777,32.628638437549085,32.384635940939035,26.791962165736354,25.191308244986438,18.273012097793444,42.5034245930018,23.542233469533073,29.028760854870235,38.59990096955994,21.295776470557747,19.324637060299928,22.115429037349816,27.60790956241424
2021-06-02,11.597445705562633,34.47198073186592,33.11800990436818,32.85237749825207,27.056094034123475,25.450836179282526,18.482853110621566,43.37586308153514,23.858469514816637,29.417339521981184,39.32756631786029,21.491684608416524,19.455424714642938,22.29800643136415,27.850332927460258
2021-06-03,11.728253023647927,34.86042284554652,33.35631782261488,33.190370886831204,27.289737924545154,25.674434135320194,18.6593396538153,43.64349481356567,24.06118299040007,29.614459816238227,39.59686842332723,21.69456796092508,19.62481594403734,22.50276045388243,28.093203106697768
2021-06-04,11.896951722945511,35.307920193206364,34.03111302513137,33.4753153505168,27.625238741587353,26.1044492060072,19.03811477094781,44.162062322136535,24.543778168255763,30.09482042778907,40.01778764781469,22.169381479005306,19.957824085900942,22.94578274709404,28.490919526868563
2021-06-05,11.992581838969386,35.92687847470081,34.415210793775294,34.04754871871006,28.033912628770818,26.510870557662763,19.325260618640012,44.65562134458574,24.87222650639726,30.486376365504114,40.432357603428365,22.428301280215628,20.214766619855435,23.288008719285163,28.911289965641778
2021-06-06,12.280778521379643,36.52973308045668,35.08712479512535,34.48519038719879,28.61790172216851,27.026576540766758,19.562503847792655,45.32715206170226,25.286649754960067,31.08729457048102,40.898578360969736,23.072058361879414,20.700170627159977,23.832311251002597,29.727342669479548
2021-06-07,12.509652379280357,36.98735771724245,35.37323740492931,34.79629530921075,29.16302474460584,27.351736279657857,19.99184307845562,45.56937858830636,25.744149108201192,31.411171697934808,41.23491168995289,23.456646014867772,20.955263636507137,24.1054129020685,30.18477842606015
2021-06-08,12.95432473745902,37.46549916774527,36.17977804192296,35.39827764621708,29.41862478137001,27.91372935364584,20.36251307722771,46.56378542603712,26.164804507874774,31.936545460160506,42.05512007126758,23.896165324323906,21.346199643833238,24.61550918224669,30.573724669062663
2021-06-09,13.093850911177,37.598294893763885,36.3202994342929,35.63158482655554,29.650846833406856,28.111370190469966,20.56010754204727,46.76830789229124,26.392780604015105,32.13338378487612,42.294338868924804,24.052348855897453,21.52830522069972,24.756836942799584,30.881774071186975
2021-06-10,13.288972377422168,38.02055704078698,36.759303419282766,36.059449690824565,29.935530708443927,28.415124919739274,20.748432809286886,47.284524454069455,26.620966115255886,32.4453113695521,42.729087317313784,24.308451837165002,21.86433232958104,25.057584153808627,31.170536151101064
2021-06-11,13.372198637180961,38.55028096863963,37.23105406793292,36.251691076141576,30.132161791007817,28.67776189874874,20.944729588129064,47.54997371072426,26.836725632911758,32.65190501230292,42.84358966574212,24.548325907680585,21.990746968957627,25.353940447225682,31.377409000526047
2021-06-12,13.611630180731733,39.077768542343684,37.946430993918476,36.88767238597052,30.65429592620692,29.15676615802376,21.378101428260944,48.40309391129157,27.36445507545603,33.17635123255671,43.61711527120495,24.997855138124276,22.3919917312964,25.777717255013883,31.921425917936133
2021-06-13,13.81660423844193,39.50117684518315,38.42484607027721,37.19671309562745,31.018713601956534,29.469471157506646,21.667367977261463,48.89286075895766,27.70627479786498,33.575882557511044,44.094860224443366,25.297637219624868,22.704298584085507,26.069992588735577,32.197281658143
2021-06-14,13.930955343928396,39.9966713656093,38.67744925925227,37.50276013993319,31.28279490359135,29.82833724673053,21.9435782599284,49.08896954912616,27.978308559188644,33.83071543537464,44.303543633985285,25.54370657356616,22.93512040629049,26.391212768748552,32.57819031054855
2021-06-15,14.283816685249397,40.50639158477705,39.230518072779276,37.90545048082171,31.551201602179606,30.28980612614874,22.17431118351381,49.73611858157296,28.559093306193613,34.22103711499977,44.86036723774987,25.86461299703549,23.174570536047813,26.782620401486277,32.82376145194152
2021-06-16,14.348895924582605,40.9512413252823,39.44685963285441,38.18303274659638,31.70650368903014,30.40967104156582,22.293063958055217,49.90539667223153,28.595966403999867,34.35232126745391,44.94129680657224,25.960126182772232,23.3639481833295,26.968319416643425,32.92128524603572
2021-06-17,14.705319599164271,41.437434680210515,39.99359825763435,38.62550243970226,32.29594990856393,30.971704266383625,22.735141072651547,50.46556076173565,29.20244795394537,34.794862758734034,45.513081487652734,26.662961530874124,23.72722736938417,27.438623440026475,33.685622964375355
2021-06-18,14.89166843431627,41.87515829687116,40.50954270165674,38.949788844043844,32.61220013344539,31.274770756717004,22.969167369779264,50.956906943662034,29.50020233650719,35.14416490600632,45.85338077412424,26.915957453167493,24.0054529746644,27.760221922102996,34.01105188734576
2021-06-19,15.051936679335608,42.19745070536271,40.847347626825,39.334416578981376,32.90427820775531,31.55471453174903,23.228642877359565,51.43127164390079,29.80163935716167,35.51368613809925,46.29941749428859,27.140361145645606,24.27712599769012,28.007485050445347,34.34751959695196
2021-06-20,15.153540002418858,42.60939811750828,41.13617129958461,39.510276487723786,33.088780034408934,31.743989138172783,23.38963214415808,51.60891966896701,29.955223821027932,35.68247377551745,46.42379143770271,27.32619799230089,24.503828925621928,28.225322292775058,34.57736664714165
2021-06-21,15.239818838272367,42.81623867805181,41.32648418502204,39.69593909754629,33.36046699802049,31.981302596031583,23.622848441194765,51.810249335160975,30.22856161350028,35.89795210499556,46.627381409678975,27.489170835373603,24.642043378222187,28.40536793254419,34.87673601204601
2021-06-22,15.404832441322359,43.047532400998335,41.616086735145096,39.90606644344944,33.502849722352664,32.26565106577575,23.74121873001611,52.15421869412801,30.345962208343476,36.102607061157705,46.95713091742213,27.874312823780016,24.73843510882197,28.69683043191251,35.04294583504875
2021-06-23,15.520845997953508,43.20964776473518,41.85664147781292,40.22108284559221,33.757638631723815,32.450725790022304,23.9246454004338,52.39358342871934,30.56221134092602,36.38124244932197,47.12932061938753,28.02453168954801,24.968079061680097,28.882046748287998,35.268149407450345
2021-06-24,15.647225287243934,43.59244114569519,42.27548123360202,40.514464063216174,34.01119068445262,32.72636174052448,24.110072539552164,52.777802832419226,30.7744739990786,36.65286097932178,47.496643058526494,28.271681589684096,25.201713247594288,29.148628542249778,35.5422865006614
2021-06-25,15.884158649715179,43.86822723462463,42.513207530091975,40.68250520329096,34.24170504099525,32.946549970619685,24.349172176106308,52.96856355867683,31.028956487342644,36.873483373222776,47.71253354546811,28.485016764431247,25.39805377854231,29.34600203982245,35.80268453216521
2021-06-26,16.033695712347807,44.33734238000461,42.7650652712418,41.07877518475882,34.58410057105246,33.17383414040322,24.520141952057692,53.23366874717756,31.22795980607245,37.09750529638113,48.006447510385286,28.734486125803084,25.666477303175327,29.56511167955835,36.13850848748254
2021-06-27,16.136840349953342,44.64184102676578,42.9972325068679,41.27841903871661,34.829654122581445,33.3686676139045,24.69443836868875,53.43506057009773,31.42218565695568,37.33594066743765,48.19699511250238,28.903155884343327,25.869736090038383,29.766236147437596,36.386212324887545
2021-06-28,16.23288141563265,44.91751962350957,43.208112596370455,41.5201552911007,35.07346054661655,33.59907574833483,24.906709197772386,53.6451541858542,31.635518336005152,37.53278694135463,48.438551822913624,29.068196019924958,26.047376084346933,29.940748439926747,36.63580647886227
2021-06-29,16.396129215276847,45.11970658769054,43.35686912162472,41.716893184886125,35.22632563023278,33.832739388547644,25.01173607753984,53.835241852616946,31.762008532572825,37.68982350761262,48.631371000350974,29.42224321803801,26.139384059164946,30.17933813755658,36.763176020343
2021-06-30,16.53442695580769,45.53919611304375,43.64241170894419,42.00340487086285,35.4604045358897,34.11931339792686,25.377021688335045,54.037098295894296,31.921138914254026,38.0114340800113,48.81321772461666,29.677971837512512,27.166110061074164,30.689552811253424,36.99597367780814
2021-07-01,16.74465483477909,45.85396394878595,44.00218011975354,42.39905549022629,35.75422805482623,34.44543387658157,25.72964270200229,54.48421795941261,32.23554056491594,38.310328777078496,49.21934603615201,30.018103700744476,27.417368371715547,30.99406454328029,37.49757222315548
2021-07-02,16.88623391180424,46.201862985452166,44.32190299840532,42.69917292898417,36.04279770028428,34.69361590098944,25.947975840397493,54.8443442886426,32.46130795674075,38.57473959769005,49.50940069646134,30.243499262399716,27.654085729004056,31.246791187334306,37.81740431334249
2021-07-03,17.03778584062139,46.471256320057094,44.58767003472376,42.94647263729587,36.27824487308908,34.91643369546229,26.224669944855076,55.09590095708255,32.740990529216276,38.89133411266748,49.72023932820852,30.49040854701552,27.98797569582215,31.5059913858128,38.05619369714921
2021-07-04,17.124027426302742,46.702608678615796,44.72094364723813,43.118518038666885,36.45565149412539,35.07054104173983,26.369016776475668,55.21774886347915,32.86532854377021,39.04554105687925,49.82591953387519,30.647583772230295,28.158446362492068,31.65965164495974,38.22890364262131
2021-07-05,17.145072966644026,46.85905862946302,44.864765043836776,43.24669250689513,36.552695623830665,35.18759364767173,26.420235665992184,55.31575445197436,32.9615991878659,39.16118350915865,49.97670443397189,30.746361736814624,28.26697686129628,31.760993589817993,38.31635552567981
2021-07-06,17.208809014412374,46.95232891161275,44.94663039109337,43.34070170156719,36.70586640134536,35.29852135984089,26.60139418124476,55.40956365813319,33.078474123269906,39.22678759847108,50.049264589201506,30.83044382002721,28.327289673321,31.855804077532632,38.49220549567083
2021-07-07,17.436744628452043,47.11160346639116,45.122294655574215,43.48917775410347,36.77514858907681,35.452282415961214,26.63908101815655,55.66655324885807,33.147308120313454,39.30255220248443,50.26352283379647,31.00378349173687,28.378380644974182,32.00737776759607,38.56262594821803
2021-07-08,17.589481083718557,47.373595814525906,45.34148765102618,43.73354755663713,37.031904468439066,35.68288388496068,26.87799114574779,55.874634579214984,33.38932792651638,39.55278469790752,50.48930412618469,31.228022812788044,28.543720909710505,32.214304767176976,38.76387142934338
2021-07-09,17.719462862869044,47.6034933077131,45.56076118763394,43.91086851406605,37.21888855990631,35.86601603182882,27.049377513147533,56.10682568601669,33.563966651202875,39.73560065598943,50.68768376902214,31.411034986586866,28.720747312648875,32.40347963921258,38.97769253062645
2021-07-10,17.828174676233477,47.907751476305904,45.74213178840942,44.17263314479932,37.467443212632354,36.06116314624129,27.24929302684346,56.29798856668322,33.763191836457636,39.93976832583748,50.88222326534387,31.614387594175867,28.901904288760957,32.60097263913828,39.179846596015786
2021-07-11,17.96052927743874,48.12314896110274,45.889378130706795,44.29958588999203,37.64702957750293,36.217871746922214,27.432821523285035,56.39617262103746,33.92638506786243,40.05676595481178,50.966841823819905,31.76836060930665,29.09407051738547,32.770927624836155,39.41503115253701
2021-07-12,18.00417954127196,48.275536943144296,46.05441476299781,44.40940565544767,37.794606113327404,36.40670649854563,27.579376928462423,56.54206684246139,34.05893688460903,40.19171711853448,51.14241162604981,31.935382720001513,29.220856466609572,32.936464134897975,39.60293146594325
2021-07-13,18.18430662321767,48.442978813418456,46.25237751736874,44.65490258529721,37.95480731623846,36.56250124552336,27.69683989185471,56.839494933658486,34.21288387014074,40.38270055971041,51.42420698571538,32.073845445337916,29.317994843361188,33.06254174209504,39.725612332398484
2021-07-14,18.3231146086322,48.66522390313033,46.404674097711165,44.82324881608085,38.11111551236977,36.74211132584629,27.84640596597248,56.961937862137454,34.34181543435381,40.51203790109514,51.531890665898416,32.2666739606924,29.50495673394153,33.26304185968059,39.88362326150099
2021-07-15,18.512988538052902,48.961980574147695,46.64668181126454,45.047076750710076,38.37534771652865,36.97356440870803,28.08064664473645,57.1982410520521,34.574565857907444,40.731072991520975,51.75505574932723,32.506552686496114,29.699561701610172,33.49206596877937,40.136180345235886
2021-07-16,18.6616048922282,49.27608932442993,46.91327353863326,45.29196379592064,38.62189821616803,37.193184139414676,28.332199112869557,57.43685625947782,34.78814789378153,40.938481856191814,51.991326282939546,32.72141974125391,29.93914631600227,33.73812123137994,40.387129291627325
