,AL,AR,CA,CO,CT,DE,IL,KY,ME,MD,MI,MN,NJ,NY,OH,OR,WV
Montana,0.40797553120468355,7.287417250930007e-18,0.0,0.0,2.813658102661915e-16,0.08456953536390739,0.03756711182252436,2.8021233607425345e-17,0.0,9.988481335133032e-17,0.0432934579689453,0.06313400243452653,0.0032785854326394326,0.0,0.11883592322329055,8.933825901280557e-17,0.02644406118527144
North Carolina,2.789820695847677e-16,7.524662927716837e-17,0.002371991232163325,1.1689168526938452e-16,1.9801550861434011e-16,5.848762500790944e-18,0.027886523398869427,0.014257190575818554,1.6531803639530976e-16,0.0,2.684498983101676e-17,3.1847314079790776e-17,0.06572443643282716,3.833881141389205e-17,0.1602313346301918,0.0,0.010508695653958434
North Dakota,4.898244605342799e-16,0.13390326841841732,0.06117077124693108,1.4777074330259904e-16,0.0,2.7450643754617365e-17,0.04305602963360535,1.7034849008820685e-16,1.1493378338520216e-16,0.0,5.368357702626048e-17,4.345718695714925e-16,0.017137077494520297,0.0,6.469873717813891e-17,1.2425119647811992e-16,0.0
Nebraska,0.0,0.0,0.02737293605687525,0.1182044325951237,0.23129020843874243,0.07270590557781255,0.025193277507303973,1.1419085495762629e-17,0.0,0.06744900034067458,1.2432263901155787e-17,0.12993746805949158,0.18138717083413683,0.0,0.041586117098436,0.0,0.0
New Mexico,0.0,0.0,0.024572388446565993,2.0083567590013973e-16,0.0,0.04334587225292607,1.4158345527144393e-18,0.0,1.9711974331603818e-16,0.0,3.9625820934480564e-17,0.0,1.7570914950010117e-16,0.07856764231510374,0.0,0.671509093481651,2.846030702774449e-18
Nevada,1.9908364761485465e-16,0.0,0.0809047395165695,0.10342732437853683,5.673948367142628e-16,0.001980761756956605,0.050700032617797,0.0,0.0,0.04935649827973504,0.0,1.5542115093219423e-16,2.877080881177509e-17,0.025404035485900648,0.029237371133383556,0.0,4.732406957627666e-16
Oklahoma,7.742787709512188e-17,0.1837495843754075,0.010984619580893399,0.0,2.3882384273148253e-17,0.014668548817007096,0.011031445493637472,0.011161473130416627,6.105763708823607e-17,0.0,0.10280396265667781,1.877807736140067e-16,1.9289778765670264e-17,1.0789073822427559e-16,6.1707089769070284e-18,7.708837545879956e-17,0.0
Pennsylvania,0.0,4.164573843542576e-18,0.048401534616718284,0.07828370434748029,1.3110442863815756e-16,0.0452560459609013,0.014638170841367908,1.5532435626712014e-16,6.410395515096038e-17,0.035631670270407576,0.06593492295463356,0.03580577641383578,0.004251930141212945,0.05861081675443791,2.84584768474726e-17,0.0,0.0
Rhode Island,2.5464140838051947e-17,0.0,0.026433686982991145,2.8053319803689505e-16,9.091995610933823e-18,0.06715079053473268,0.04426102313286924,0.05516167513788425,1.67266005926559e-16,9.596760956709316e-17,0.12955037156337634,0.01809461377133204,0.018627373094610256,0.07106792450225982,0.0,0.0,9.802542891984567e-17
South Carolina,1.323605271048461e-16,0.0,0.04445615275444429,0.010462370132235617,0.08356396190576006,0.03479525714390654,0.02958855666151503,0.011250028194689496,4.413848804810549e-17,0.0036182034508005024,0.03724662189047765,2.749179786917145e-16,0.024292316316884936,0.00869861905994221,0.014543845807500925,0.0,1.1754106802458475e-16
South Dakota,0.0,0.005648293254183808,0.002642662281091885,1.58387968376879e-16,0.0,0.047978987515149354,0.05292656332141035,0.005640562368212597,1.1255790644184938e-16,0.0,0.0,0.0,0.0,1.7124434248807036e-16,0.0,0.0,0.0
Tennessee,0.0,4.5700457035700784e-17,2.6869275874267212e-18,3.036351031972525e-16,1.3425204425742076e-16,0.0037173272165919617,0.03881494468320403,0.015042719988940618,0.0,2.612821408746937e-16,3.668910059512631e-17,0.0,0.005761470914895978,9.468148103803715e-17,0.16614072703180746,6.175825453448469e-17,0.13981545712166307
Texas,1.608881101883367e-16,0.04982494676232412,0.0,0.0,4.098918326195015e-16,1.4436829553002295e-17,0.01214895335355086,0.10814477772544485,0.0,0.0,0.0,3.085549710543638e-16,0.0,7.838416273170624e-17,0.03299096756204232,0.0,0.0947204577990151
Utah,4.2739945587989427e-16,0.1981471469591503,0.031172059793321102,0.0,0.0,6.126320637423706e-18,0.029540972925345094,5.5429836068321414e-18,0.0,1.7139370967386164e-17,1.1342292812779887e-16,0.0,0.0,2.0973371079650263e-16,0.008784439623330977,0.2336600390662255,0.0
Virginia,0.0,0.0,0.0037469366903144065,0.13376856802383377,0.01369641411531814,0.0,0.002132082698979321,0.0,0.21677023637176374,0.03821737015151358,0.0,0.1735184302137843,0.11903931284822582,2.186002159508348e-16,0.07744941702656777,6.673753264194058e-17,0.0
Vermont,0.0,2.058103573069227e-17,0.04594615820411026,0.06793608942211748,0.2908791515078864,0.12443143412593456,0.03830863968107233,0.0,0.7454525197093385,0.24215463755376318,0.020305377720271665,0.1094236666758367,0.06779237395552062,0.0048472650157643064,1.1895298456134585e-16,0.0,0.0
Washington,0.0,1.2325620266235766e-16,0.05630903911113352,0.3939709126801278,0.28563453159145497,8.440683319389103e-17,0.0057752325545245165,4.236379752401023e-17,2.487742016115918e-16,0.24007383402675522,0.08860323189599015,4.717724083349775e-17,0.08615640055310497,0.08948488302913721,0.0,1.6387166142364513e-16,0.0
Wisconsin,2.2709544056939688e-17,1.5372454315357567e-17,0.07827244722946443,0.06067842817782219,0.09493573244083615,6.963034342903976e-17,0.06965908363001175,0.0,0.03777724391889901,0.11155414365625839,0.003016940115626168,0.1331622186724691,0.0847795297242714,0.04372997131004782,0.0527871733397055,0.0,3.9371446641095487e-16
Wyoming,0.0,0.0,0.022541994418523816,1.4234002499678525e-16,1.4646533651576398e-17,0.02246322576104211,0.013868774262279226,0.002127746238027766,0.0,0.0,0.1547026608443418,0.10957231820959516,0.055255229566190125,0.11447953943110216,0.0,6.1598712200335e-18,0.0
