State code,Under 18 years old,Over 65 years old,Median age,White,Black,American Indian,Asian,Hawaiian,Higher education achievement,High school achievement,Literacy,Urban population ,Population density (number of people/square mile),Unemployement,Crime rate,Firearms death rate,Number of firearm death,Poverty rate,Number of people under poverty level,GINI index,Median income (in USD),2016 Trump vote share,2020 Trump vote share,Governor: democrat (1) / republican (0),Gun ownership rate,Adult obesity rate,Hypertension,Number of Covid-19 deaths in 2020 / State population,People without healthcare,Access to care score
HI,-0.5260024775021972,1.115564165069393,0.15959936160383145,-4.036571631993908,-0.9215882351006252,-0.47520140969312663,6.047262259623873,6.831533664525885,0.32988406157988187,0.8805592628464073,-0.9914873234858934,1.257108548514822,0.05755380707197794,1.2949676262140117,-0.8794474919436825,-1.7341952153409415,-0.9739818615822665,-1.1595465908568034,-0.7210817201039486,-1.3223802260164488,1.8122373593518104,-1.8797544548698302,-1.5288816492275576,1.0303721010715823,-2.2147267750787045,0.3824575137961756,-0.555568688338087,-0.5146725305018186,-1.424887462644722,1.3400215376647535
ID,1.4891347152861836,-0.3657252482553538,-1.1003955984264084,1.0594803330142646,-1.0413869292572435,-0.1043755673638683,-0.5096278884763075,-0.1339626771160222,-0.6290812337104726,0.5136595699937359,0.2772405312116927,-0.20528424686288113,-0.6778142624265667,-1.2949676262140126,-1.1840180519241787,0.32353172015524123,-0.7426509830115412,-0.21841493816663424,-0.63001290322507,-0.8637994414584099,-0.6655019101381504,0.9803075254252651,1.3364404235301792,-0.9511127086814605,1.2133141205297282,-0.22253030032432058,-0.5785640810673126,0.21095810817576344,0.6628597353695224,-0.8271466341885454
IL,-0.00930063319748268,-0.4168041935424126,-0.2603989584062485,-0.3857857118142605,0.3783326830725068,-0.47520140969312663,0.22211961018468013,-0.21839293580259075,0.713470179696023,-0.22013981571160693,-0.28663851532056783,1.0236749567643901,0.08381695241121168,1.4349641263452564,1.0621898279319804,-0.28767430028916946,0.8976952468536024,-0.037428081880063635,0.7134167303594877,0.9236233892621226,0.3163593829618141,-1.0255518860030433,-0.9190326945527689,1.0303721010715823,-1.2363699708010765,0.7507109658695197,-0.2106377973997035,-0.6339019670719825,-0.3810138636376,0.17298530422494732
IN,0.5590713955377004,-0.46788313882947286,-0.2603989584062485,0.5374916205111196,-0.1260828712711498,-0.4820055535890763,-0.352824853048953,-0.21839293580259075,-0.8208742927685437,-0.22013981571160693,0.8646145380161306,-0.08170175711265189,-0.051250652190561824,-0.5249868754921675,0.3769060679758641,0.38465232219968243,0.2497059108571955,0.09288245464626767,0.02002348058904942,-0.6709870661328727,-0.6151500489535368,0.7415613320650178,0.6685106160292197,-0.9511127086814605,0.052937445688820806,0.7244071478642806,0.38724241356016004,-0.43062046492256606,0.10830188589698861,-0.40147599028422576
IA,0.40406084224628747,0.24722209518936905,-0.2603989584062485,1.0633991671922156,-0.7240254763160261,-0.4343765463174285,-0.32939451442187706,-0.16210609667821171,-0.43728817465240255,0.8805592628464073,0.9820893393770183,-0.6584200426137181,-0.5502504136360028,-0.5249868754921675,-0.6510195719583106,-0.7766391166446981,-0.6821895033851015,-0.5441912794824623,-0.5025002770244915,-1.1608347223653208,-0.20494762771981243,0.18676997290411426,0.29098507265911316,-0.9511127086814605,-0.038072489592819087,-0.7749104784343388,-0.3026193683166058,0.050079091530863734,-1.2291611628308867,0.8690667827067827
KS,0.9207626865510006,-0.3146463029682921,-0.6803972784163285,0.6213546719192827,-0.49914020833781253,-0.28468538060653514,-0.23206849243248465,-0.19024951624040126,0.32988406157988187,0.5136595699937359,0.9116044585604857,0.04188073263757583,-0.6290398496537041,-0.5949851255577898,0.186549467988054,0.05867577796266348,-0.557323404156585,-0.3306267890643084,-0.512936198373321,-0.353107204109688,-0.29495886991470077,0.7249273759702463,0.5910694789276603,1.0303721010715823,0.36388805790109,1.0663567819323871,0.08830230808022889,0.044363215826250135,0.23878608577287902,-0.33807823480911425
KY,0.09403973566346166,-0.11033052182005261,0.15959936160383145,0.822782748665992,-0.2658480144538714,-0.4922117694330009,-0.4988138860330417,-0.19728537113094863,-1.3962534699427571,-1.3208388942696212,-0.1221737934153252,-1.042898899614429,-0.34014525092213294,-0.31499212529530096,0.3388347479783022,0.9143642065848383,-0.04602958731560681,1.5118194079329834,-0.1015791757058064,0.6161658177970729,-1.1705757918278261,1.2992880952426444,1.162197865051668,1.0303721010715823,0.7961852504888794,0.9085338739009534,1.7899613700429184,-0.3764320145349412,-0.6746033133583529,0.33342044052931086
LA,0.6107415799681761,-0.5189620841165344,-0.6803972784163285,-1.1319317392962327,2.2719927433376514,-0.3697371793059064,-0.4519532087788898,-0.22542879069313818,-1.3962534699427571,-1.6877385871222925,-1.0149822837580709,-0.026776206112551104,-0.36265651835576185,0.734981625689033,2.8134705478198336,1.6681849651329448,0.2365621109384043,2.2936826270909703,0.023512172007886675,1.46037135300619,-1.2794446808756392,0.8658267687730149,0.8137127480946457,1.0303721010715823,0.6824228313868297,-1.9059746526596129,1.514016657292213,-0.1185369635835156,0.14092293586596122,-0.7003511232383224
ME,-1.9210974571249264,2.239300961384717,2.679589281664311,1.3996351396604574,-0.9688771933203429,-0.34252060372210763,-0.5600932332115481,-0.22542879069313818,0.13809100252181078,1.2474589556990787,1.0055842996491957,-2.3954405929919282,-0.5990248264088655,0.03499912503281068,-1.2601606919193027,-0.980374456792835,-0.8990622020451566,-0.4283596914590565,-0.6984851310868643,-0.63972019445846,-0.4581649991211992,-0.4277079345968501,-0.5899078618711373,1.0303721010715823,0.20462067115822064,0.9348376919061924,0.709177911769318,-0.4208691812239343,-0.12004546388581916,0.694399497214129
MD,-0.06097081762795843,-0.5700410294035934,0.15959936160383145,-1.6390288819231607,2.027141026333335,-0.46839726579717694,0.36810864316876873,-0.2113570809120434,1.6724354749863786,0.1467598771410645,0.11277580930645001,0.9344209363892252,1.5808162367475347,0.8049798757546558,1.5190456679027247,-0.24692723225954186,-0.1314642867877497,-1.3007163387603289,-0.30965333555491914,-0.5719753058305667,2.155368768582864,-1.5001088687068136,-1.732164634119154,-0.9511127086814605,-1.054350100237797,-0.19622648231908163,0.27226544991403345,-0.4677444234903221,-0.837708563203216,0.7358021130346097
MA,-1.3527254283897432,-0.008172631245932134,0.5795976816139113,0.1267977986617991,-0.31208610693537314,-0.488809697485026,0.42578332286618664,-0.21839293580259075,2.439607711218662,0.5136595699937359,0.4182102928447578,1.2639742423898346,2.560056370110393,0.3149921252953,-0.9555901319388067,-1.958304089503892,-0.7426509830115412,-0.9568413118158438,-0.16796381725906576,1.0591131665179054,1.8064050974385346,-1.60774034932004,-1.741844776256849,-0.9511127086814605,-2.2298950976256444,-0.03840357428764784,-1.1534488992979506,-0.4385515029122522,-1.7837190123034206,2.2599359079260646
MI,-0.37099192421078425,0.40045893105054975,0.5795976816139113,0.15344587107187005,0.3352471878056528,-0.3799433951498309,-0.1996264851026871,-0.22542879069313818,-0.43728817465240255,0.5136595699937359,0.7941296571995982,0.0693435081376266,-0.10002506496342448,-0.10499737509843399,0.2626921079831781,-0.1654330962002874,0.5559564489650308,0.5453495953626954,0.5532585561082513,-0.11860566655159911,-0.5334011778024558,-0.17037084913068185,-0.2220624606387253,1.0303721010715823,-0.29593397289079837,-0.6170875704029051,0.45622859174783675,-0.6117010120903065,-0.8703296131721883,0.7280391225682695
MN,0.4557310266767561,-0.3146463029682921,-0.2603989584062485,0.5014383460739661,-0.44029172699771923,-0.20983979775108857,0.10496791704930035,-0.21839293580259075,0.9052632387540942,1.2474589556990787,1.3345137434596785,-0.01991051223753841,-0.49397224505193055,-0.734981625689034,-1.1459467319266168,-1.102615660881717,-0.4929187845545081,-1.1848847507369231,-0.32365031530102334,-0.6918316472491468,0.8432070424610525,-0.42281559456897616,-0.4640660140811014,1.0303721010715823,-0.09874577978057901,0.6191918758433248,-1.0154765429225985,-0.48756615444180273,-1.1965401128619142,1.0941935062306478
MS,0.6624117643986448,-0.2635673576812333,-0.2603989584062485,-1.4140878001087431,2.8499688993564245,-0.40035582683768,-0.5853259055791683,-0.23246464558368554,-1.7798395880588986,-1.6877385871222925,-1.0149822837580709,-1.6608113483655706,-0.5277391462023739,0.734981625689033,1.2144751079222282,1.3829554889255533,-0.2891898858132443,2.6266984426582614,-0.26362492197795223,0.9236233892621226,-1.7059774354665356,0.8511497486893936,0.72659146885539,-0.9511127086814605,0.8871951857705194,-1.0905562944972065,2.410836973732009,0.34878563370151827,1.4457649346248644,-1.743179509216686
MO,0.0423695512329859,0.14506420461524858,0.15959936160383145,0.44735843441823475,0.09354806801598407,-0.4139641146295793,-0.4068948652652821,-0.15507024178766435,-0.43728817465240255,0.1467598771410645,0.9820893393770183,-0.21901563461290577,-0.42643844275104376,-0.6649833756234121,1.8236162278832213,1.1792201487774163,0.44291976966342633,0.2304324654240615,-0.038222891180768485,0.0481509823785965,-0.6969961244698392,0.7366689920371434,0.6491503317538295,-0.9511127086814605,0.35630389662762,2.197420956157661,-0.5095779028796359,-0.4514915152300849,0.5323755354936325,-0.6201335550861407
MT,-0.42266210864125286,1.1666431103564519,0.5795976816139113,0.94740167552485,-1.0613533782833466,1.6000624785715303,-0.6213725803900544,-0.19024951624040126,0.13809100252181078,1.614358648551746,0.6766548558387105,-1.2145412464897463,-0.7378443089162438,-1.0149746259515233,-0.4225916519729384,1.2199672168070437,1.5601427627606796,-0.030188607628600587,-0.7171055566775815,-0.18635055517949234,-0.7447234677934786,0.6779609117026563,0.6588304738915246,-0.9511127086814605,1.6835321194848676,0.40876133180141455,-0.8315134010887939,1.2214760976071724,-0.054803363947873954,0.5404335196317154
NE,1.2307837931338264,-0.46788313882947286,-0.6803972784163285,0.8314041838574853,-0.6063285136358396,-0.2506646611267867,-0.33480151564350996,-0.19728537113094863,0.13809100252181078,0.5136595699937359,1.0290792599213734,-0.0336418999875638,-0.6703105066153571,-1.924951876804613,-1.0698040919314926,-0.7970126506595118,-0.8359719624349587,-0.6926005016374501,-0.6447647107601533,-1.056611816783947,-0.11590842917713672,0.9304056571409511,0.8137127480946457,-0.9511127086814605,0.08327409078270077,-0.16992266431384265,-0.4865825101504103,0.4072917366361638,-0.18528756382376435,0.23379539621127848
NV,0.14570992009393025,-0.46788313882947286,-0.2603989584062485,-0.8513432121549026,-0.1555071119411964,-0.1281900709996922,0.7051450526505538,0.2248659223018943,-1.204460410884686,-0.9539392014169498,-1.0384772440302485,1.4150195076401137,-0.6553029949929378,1.9249518768046117,1.5571169879002866,0.7513759344663287,-0.40616970509048606,-0.14963993277773732,-0.46574589275366446,-0.63972019445846,-0.22030591742477176,-0.3660644502456384,-0.23174260277642036,1.0303721010715823,0.24254147752557015,0.6191918758433248,-0.07266544102435009,0.004663474315164709,0.9890702350592484,-1.167424382963123
NH,-1.7660869038335134,0.9623273292082123,1.8395926416441513,1.287556482171043,-0.9457581470795919,-0.5126242011208499,-0.28073150342718084,-0.22542879069313818,1.0970562978121652,1.2474589556990787,1.3815036640040335,-0.9124507159891878,-0.19007013469794015,-1.2949676262140126,-1.526659931902237,-0.7562655826298841,-0.8872327821182445,-1.9196913872604011,-0.7532116534332399,-1.452658857993164,1.374137285299584,-0.2574545016268373,-0.45438587194340635,-0.9511127086814605,-0.22767652142956887,-0.19622648231908163,-0.3716055465042825,0.014337559745997843,-0.6746033133583529,0.8069628589760612
NJ,-0.21598137091937136,-0.21248841239417166,0.5795976816139113,-0.6796982751606261,0.3005686184445265,-0.488809697485026,0.9412507726618577,-0.21839293580259075,1.6724354749863786,0.1467598771410645,-1.2264369262076686,1.4493479770151771,3.7644091778095397,1.6449588765421224,-0.5368056119656244,-1.5304598751928045,-0.42325664498491467,-0.9785597345702324,0.02111401075022442,0.8298227742388877,1.9356869031828128,-0.8063750527542918,-0.841591557451209,1.0303721010715823,-2.2298950976256444,-0.48556848037671024,-0.6705456519842149,-0.39892101634607097,-0.18528756382376435,-0.037909270110627565
NM,0.24905028895487458,0.5536957669117305,-0.2603989584062485,-0.1287101897406405,-0.8921639944305785,2.685323429975506,-0.48259288236814296,-0.19024951624040126,-0.8208742927685437,-1.3208388942696212,-1.1324570851189586,0.26158293663798204,-0.7003255298601956,1.5049623764108786,0.7956905879490462,1.056978944688534,-0.557323404156585,2.2212878845763417,-0.4583333029484427,0.9236233892621226,-1.2517414367875797,-0.9003079812894711,-0.6383085725596126,1.0303721010715823,0.15911570351740068,-1.4062021105600726,-0.34861015377505694,0.599972201321976,0.4345123855867146,-0.18411225722670066
NY,-0.784353399654553,-0.008172631245932134,0.15959936160383145,-1.0026102114238316,0.5317590808520357,-0.42417033047350394,0.75380806364525,-0.2113570809120434,1.0970562978121652,-0.9539392014169498,-2.448174860360897,0.982480793514314,0.7741624870424985,1.6449588765421224,-0.8413761719461207,-1.754568749355755,0.12221105164492073,0.5055324869796491,1.842546633755469,2.497389263540844,0.5690907325370945,-1.2447287192517948,-1.1997568165459258,1.0303721010715823,-1.8355187114052052,1.1452682359481041,-0.8085180083595683,-0.6533225263821049,-1.0334348630170513,0.9518720143477448
NC,-0.1643111864888956,-0.16140946710711143,0.15959936160383145,-0.6091592599574984,1.1391594775408558,-0.15200457463551617,-0.25009182983792766,-0.19728537113094863,-0.05370205653626034,-0.5870395085642783,-0.45110323722581047,-0.5142404712384523,0.061305684977582764,-0.38499037536092284,0.30076342798073996,0.11979638000710432,0.7912304675113935,0.4403772187164838,0.6226745699805002,0.6526438347505533,-0.7804946741949029,0.057612196168243354,-0.01877947574712892,1.0303721010715823,0.12877905842352072,0.6191918758433248,0.45622859174783675,-0.7430423358009145,0.9564491850902758,-1.0031077514255895
ND,0.7140819488291134,-0.6721989199777137,-1.5203939184364883,0.7937833757491504,-0.8080947353733023,1.2360407801382216,-0.5024185535141303,-0.1691419515687591,-0.24549511559433146,1.2474589556990787,1.2640288626431486,-0.9399134914892385,-0.7228367972938246,-0.8749781258202787,-1.412445971909551,-0.22655369824472826,-0.9424367417771676,-0.84462946091817,-0.7738000587986857,-0.11860566655159911,0.21993265266232248,1.3423406874879358,1.45260212918252,-0.9511127086814605,0.8341060568562294,0.4350651498066535,-0.7625272229011172,3.786543059082492,-0.34839281366862734,0.8199011764199616
OH,-0.06097081762795843,0.24722209518936905,0.15959936160383145,0.379954486557468,0.19022771593185162,-0.4956138413809757,-0.3636388554922188,-0.22542879069313818,-0.6290812337104726,0.1467598771410645,0.606169975022178,0.2959114060130455,0.3126815046531057,0.45498862542654467,0.414977387973426,-0.022818358096591353,0.9423841665774925,0.38608116183051244,0.7440420335954344,0.09505128989021205,-0.5860859437523795,0.23960724520515334,0.3103453569345033,-0.9511127086814605,-0.3111022954377383,-0.9064295684605337,0.3182562353724833,-0.6456592925835252,-0.5767401634514351,0.27907950726492964
OK,0.9724328709814691,-0.5189620841165344,-0.6803972784163285,-0.323868131802627,-0.3488664077729315,2.028723544016361,-0.3726505241949404,-0.1339626771160222,-1.0126673518266147,-0.5870395085642783,-0.1456687536875027,-0.5073747773634388,-0.546498535730398,-1.2249693761483904,0.45304870797098823,1.3422084208959262,-0.05391586726688154,0.9073233079358366,-0.25097376701139945,0.15237388795997014,-0.9440896208622864,1.5732591368035844,1.4816425555956052,-0.9511127086814605,0.8037694117623495,0.19833078775950283,1.0771041954369271,-0.1223099251060095,2.0981859340043156,-1.3317410145006567
OR,-0.8876937685154973,0.6047747121987921,0.15959936160383145,0.6143007703989699,-0.9131813091948975,-0.16901493437539042,0.023862898724806698,0.034897840257114975,0.521677120637953,0.5136595699937359,0.3477254120282252,0.508747916138439,-0.5952729485032606,-0.03499912503281165,-0.9555901319388067,-0.24692723225954186,-0.3864540052122993,-0.019329396251406523,-0.316150282063523,-0.11860566655159911,0.01813639046298318,-0.9932624418190752,-0.9383929788281591,1.0303721010715823,0.5079871220970198,-0.643391388408144,-0.5785640810673126,-0.681559686956034,-0.4462559635755452,0.5145568847439146
PA,-0.8360235840850287,0.8601694386340919,0.9995960016239913,0.319604440217015,0.06097123013128952,-0.4990159133289505,-0.14916114036744663,-0.22542879069313818,-0.05370205653626034,0.5136595699937359,-0.21615363450403527,0.35083695701314704,0.30892962674750085,1.0149746259515224,0.30076342798073996,-0.22655369824472826,0.9831299463257452,-0.17135835553212594,0.6946314688734408,0.29828595577388806,-0.0862610977846519,-0.10383502475159623,-0.12526103926177465,1.0303721010715823,-0.2580131665234488,0.7770147838747586,0.04231152262177775,-0.6621964201592576,-0.9029506631411609,0.7914368780433808
RI,-1.5077359816811562,0.40045893105054975,0.5795976816139113,0.3141180723678826,-0.40246056042194506,-0.39355168294173026,-0.15096347410799085,-0.19024951624040126,0.521677120637953,-0.22013981571160693,0.747139736655243,1.1747202220146695,3.0890711548006724,0.3149921252953,-1.1840180519241787,-1.8360628854150098,-0.9963263214442116,-0.23289388666956032,-0.7259293025623329,0.6005323819598701,0.4408781748102503,-1.0118533339249962,-1.1126355373066703,1.0303721010715823,-2.2223109363521742,0.14572315174902492,-0.026674655565898955,2.0097721843525957,-1.359645362706777,1.5858495690988588
SC,-0.31932173978031136,0.6558536574858509,0.15959936160383145,-0.728291818967225,1.699270916009958,-0.444582762161353,-0.4807905486275987,-0.19024951624040126,-0.6290812337104726,-0.5870395085642783,-0.7095478002197632,-0.5005090834884269,-0.10377694286902929,-0.45498862542654567,1.0621898279319804,0.9551112746144655,0.11038163171800865,0.5634482809913526,-0.10696649521170316,0.3503974085645749,-0.9168723986003331,0.5576093470169581,0.4845879154130145,-0.9511127086814605,0.40180886426844,1.0663567819323871,1.192081159083055,-0.4198628639078285,0.7607228852764402,-1.03545354503534
SD,1.1791136087033578,0.09398525932818975,-0.6803972784163285,0.6127332367277895,-0.902672651812738,2.4131576741375182,-0.5024185535141303,-0.20432122602149602,-0.43728817465240255,0.8805592628464073,1.099564140737906,-1.159615695489644,-0.7190849193882197,-1.2949676262140126,-0.8033048519485586,0.09942284599229072,-0.9187779019233434,-0.059146504634451764,-0.7412801478633705,-1.1608347223653208,-0.42346304073720875,1.2024197626907407,1.1331574386385828,-0.9511127086814605,0.8492743794031694,0.40876133180141455,-0.5095779028796359,3.3319484157221035,0.3692702856487694,0.12511352968251607
TN,-0.06097081762795843,-0.16140946710711143,0.15959936160383145,0.08839322371787484,0.6473543120557904,-0.47179933774515176,-0.4483485412978011,-0.20432122602149602,-0.8208742927685437,-0.5870395085642783,-0.3571233961371004,-0.4936433896134135,-0.13379196611386784,-0.24499387522967817,1.0621898279319804,0.8124965365107698,0.44817728963094283,0.6756601318890262,0.14961464722585813,0.8506673553551618,-0.9051106704085604,1.123163854239183,1.026675875123937,-0.9511127086814605,0.5686604122847798,-0.8538219324500558,1.4220350863753106,-0.516773141660824,0.5649965854626046,-0.814208316744645
TX,1.6958154530080722,-2.1534883333024593,-1.5203939184364883,-0.19454660393022594,0.160803475261805,-0.39355168294173026,0.10136324956821176,-0.18321366134985387,-0.24549511559433146,-2.054638279974964,-1.719831091923394,0.7627785895139079,-0.3363933730165281,0.5949851255577884,-0.0038071319997561213,-0.18580663021510102,3.3463851717244055,0.4367574815907528,3.240553030244914,0.939256825099329,-0.07362453030588786,0.2924445175061913,0.19418365128216253,-0.9511127086814605,0.12119489715005073,-0.1436188463086037,-0.32561476104583137,-0.7544677481086306,3.2399226829183556,-2.2464800577844075
UT,3.5042719080745703,-2.9196725126083627,-3.200387198476808,0.7820268732152953,-0.9888436423464458,-0.19282943801121433,-0.3456155180867758,0.3796547298939367,0.521677120637953,0.8805592628464073,0.5356850942056454,1.167854528139656,-0.6140323380312848,-1.644958876542124,-0.9936614519363687,-0.022818358096591353,-0.5744103440510137,-1.2572794932515516,-0.5523380079386504,-1.6819492502721816,0.87382641750575,-0.3621505782233391,0.7749921795438653,-0.9511127086814605,0.20462067115822064,-1.5377212005862673,-1.6823429320701386,-0.41358731547483907,0.3692702856487694,-0.5722617805437096
VT,-2.0244378259858706,1.6263536179399953,1.8395926416441513,1.3878786371266023,-0.9709789247967747,-0.4479848341093278,-0.4609648774816113,-0.2113570809120434,1.2888493568702364,1.2474589556990787,1.193543981826616,-2.3817092052419024,-0.5089797566743498,-1.2949676262140126,-1.0698040919314926,-0.4099155043780515,-0.9582093016797171,-0.7106991872661073,-0.7864100047914061,-1.1608347223653208,-0.06400129814898296,-1.8562712227360352,-1.8773667661845799,-0.9511127086814605,0.4852346382766099,0.46136896781189246,-0.6705456519842149,-0.11112240665782212,-1.3270243127378045,1.5535037754891086
VA,-0.21598137091937136,-0.5700410294035934,-0.2603989584062485,-0.6914547776944803,0.9016638207040507,-0.46839726579717694,0.3897366480553005,-0.19728537113094863,1.4806424159283076,0.1467598771410645,-0.07518387287097016,0.13113475301274086,0.05380192916637312,-0.6649833756234121,0.11040682799292988,-0.20618016422991464,0.31805367043490984,-0.8808268321754843,0.01770673218212926,0.26180793882040765,1.1266549714462517,-0.4727174628532901,-0.5899078618711373,1.0303721010715823,0.03776912314188082,-1.0905562944972065,0.11129770080945446,-0.6684276669479895,-0.15266651385479177,-0.02755861615550724
WA,-0.21598137091937136,-0.6211199746906535,-0.2603989584062485,-0.08403548011199272,-0.7145676846720828,-0.1281900709996922,0.7736337347912374,0.2178300674113469,0.9052632387540942,0.5136595699937359,0.4417052531169353,0.7215844262638317,-0.3251377392997136,0.10499737509843302,-0.7271622119534346,-0.8173861846743253,-0.15906626661721124,-0.8772070950497528,-0.06315029996169123,-0.32705147771434273,1.0832046201923478,-1.2143962110789766,-1.0932752530312801,1.0303721010715823,-0.15183490869486896,1.9080789581000341,-0.6475502592549893,-0.7217492303522537,-0.6093612134204077,0.7603849161780203
