,AL,AR,CA,CO,CT,DE,IL,KY,ME,MD,MI,MN,NJ,NY,OH,OR,WV
Massachusetts,1.1159692961393297e-15,8.833717160240683e-17,1.7618584568110896e-17,5.371189922152336e-16,0.0,0.2612450841191564,0.040801567393861815,0.08332253333183594,0.0,4.4185711815376554e-17,0.09504017341193687,0.1848878299323472,1.272467213267473e-15,0.25654152308071876,7.809226454438969e-18,0.041384621690408394,0.021643554474929508
Missouri,0.20814241292969218,0.08261461518114843,6.192675842371024e-17,1.4588592444418067e-16,0.0,0.0,0.012722632678294097,0.03211943275467874,0.0,5.009253832880098e-16,1.9157496581763038e-17,0.0,0.0,0.0,2.7464857998424816e-17,0.002184485030383047,0.05821671934398993
Mississippi,0.01727395084077726,0.02613437454434754,7.689159167972662e-17,7.965326242671353e-16,5.557468929643913e-16,3.4309909777451474e-17,0.04296695608397805,0.034370113058148806,2.1819802341323933e-16,0.0,0.07012233777643576,0.0,0.0,0.0,0.0,0.031023055419573915,0.02634754185331223
Montana,0.04982637242822375,0.09745491473311961,0.0,1.21645974796335e-16,1.9808370151783882e-16,1.2923187838220772e-16,3.205041646089571e-20,0.011092755656980036,1.4137844290916293e-15,6.98508522852915e-17,0.06028467543419232,0.0,0.0,0.0,0.1245194829424453,0.04565026365949622,0.03126202224857407
North Carolina,0.0,0.017573668734191267,4.4618276684986976e-17,0.0,1.8390900080569418e-16,0.0,0.0160987420815631,4.964525273734984e-18,1.5519398481853684e-15,0.04874517686272197,0.011150412694770979,1.5865719276014455e-17,0.0,1.1831126789468e-16,0.11472182331425859,0.038412368601440816,0.02173096269014541
North Dakota,6.212546210977721e-16,6.82935266336487e-17,0.0,0.0,0.0,0.03344201075340748,0.022693604109674585,1.959824774497129e-17,0.0,0.0,0.029597335313113902,0.0,8.16723695545313e-16,0.12129258941806358,0.0,0.0339728389055644,0.041876845416631336
Nebraska,0.0,0.004698851365298451,0.14069338079964028,0.0,0.0,0.05489763400894548,0.028359235668112975,2.683460468259095e-17,0.0,0.32039033349620555,1.4030633371466418e-18,0.1570942233518639,0.3724234612962851,3.447709269225928e-16,0.03094751081410337,0.04063575877143821,0.005982355862791778
New Mexico,0.003652895209929699,0.01819822283045964,0.0,0.22245039309781617,0.33478638006862976,0.1300037489220068,0.003674936239808429,0.058186925408520135,1.8387593290450316e-16,0.0,1.543158744356177e-17,8.354549674424735e-16,2.823874417140006e-16,0.10566354829019772,0.0,0.04472166416777779,0.04963098889386673
Nevada,1.2941985807687906e-16,1.1793880161569372e-16,0.05257922737513314,0.09098694946256425,0.0,0.026582733463422784,0.03721954152078315,0.04923866827099418,0.20314732574542738,0.0,0.0,1.1289967896649107e-16,1.3712163213860303e-15,3.282338996041438e-17,0.0,0.024312286780828942,0.04002576431381563
Oklahoma,0.0,0.03918116777209419,0.0,0.0,0.0,0.0,0.047587176897172394,0.03122782201287934,0.0,0.0,0.010289635364372099,0.0,1.5754175075258264e-17,3.886641437984981e-16,0.0,0.02913716164589211,0.027444471226977688
Pennsylvania,0.0,1.945326657476129e-16,3.723647074295451e-18,0.1501981105706883,0.18777688990080316,0.05147503952001261,0.04710906314922275,0.027174124512657487,0.0,0.0,0.058119034213734634,0.0,4.972405113667454e-16,0.02976287273031877,0.0,0.040880031926771226,0.02195707673184415
Rhode Island,0.0,1.6594385919677538e-16,8.134358755634895e-17,0.0,3.590486125525661e-16,0.018158797462938882,0.04494248656855848,0.08241493217451076,0.0,6.575202411092131e-17,0.07479560950829883,0.02500679989923268,8.315437737284319e-16,0.0,2.2742996230848322e-17,0.03006401624830365,0.029699502786173764
South Carolina,5.287721757847585e-16,0.0,0.013553694994687004,0.0,0.0,0.18977072131075684,2.276137619811311e-17,0.024676316975346647,4.3172255200139517e-07,5.3725374792441945e-17,2.7365657289401254e-18,6.701334647469265e-17,5.767770018569735e-16,2.4509492953376797e-18,0.0481312350419609,0.033961777334534114,0.011604769917318238
South Dakota,2.4992215328506484e-16,0.0620224209034541,0.0,9.773738482302687e-16,5.750494078702346e-16,0.0606752468143296,0.03657099919357682,1.8307384939388877e-18,3.8932498853751625e-16,2.6367699724369706e-17,0.0240663090052291,0.0,0.0,0.0,0.0,0.013791691832889133,0.042411433838295404
Tennessee,0.0,0.11687037190742341,0.0,1.6886690452805256e-16,6.178696274271029e-16,0.0,2.2258430127902384e-17,1.682188588975971e-17,1.6473411051937386e-15,0.0,1.0842021724855044e-18,6.261275066163827e-16,9.182149743810182e-16,0.0,0.29314923869253134,0.045165524217100385,0.03004004995524336
Texas,0.0,0.05637865846321184,0.0,0.0,1.6952522942657667e-16,0.0,0.04097768950733372,0.05084700841744867,1.3912072139568584e-16,1.4125957499941604e-17,0.012642959603257266,1.0134776312726886e-17,0.0,1.0392778448041978e-16,0.0,0.025305748035064204,0.04313699776055639
Utah,0.0,0.09598760866950452,0.013303250132189925,0.0,0.0,1.5269082931069588e-16,0.044250680304907655,3.614285241158876e-17,0.0,0.0,0.0,3.8730375925288267e-16,0.0,0.20266215813264565,6.339246589645402e-18,0.03135736694953375,0.04694041623199938
Virginia,0.0,0.02938382895954959,0.1835550990481994,0.4591669710839546,0.0,0.0,0.04066056290991719,8.537583745140677e-18,7.179289705508986e-16,0.1721118144401146,0.0,0.12731462396131316,9.651065820501156e-16,0.0,0.10363418628622166,0.04317983497478786,0.018923324738000815
Vermont,9.30862103978164e-16,0.010945381669177528,0.0,0.0,0.16088179353235407,0.10254441400261856,0.03154075236477333,0.0016724647513183199,0.45769818883561747,0.060035765106365664,0.04730060057528426,0.11982377678215272,0.0,1.2290438559738122e-16,3.244330805146013e-17,0.04009907695584668,0.010279275872895163
Washington,8.359876376221043e-17,0.0,0.14419887641156795,0.06604489557854645,0.20962510226546754,0.0,0.0454422788294419,7.795536379899424e-17,0.0,0.10255206878615346,0.054314619630358954,0.0,0.0002642173319817678,0.10648965718123952,0.0,0.021325208797822074,0.01748012355829096
Wisconsin,0.0,5.2348126786863425e-17,0.1405285070472759,6.435609307650925e-17,0.0,0.0,0.04881120789893069,0.0030031860097916234,0.03732409304151982,0.09822674965475106,0.034864536498434816,0.1528905687556868,4.635369983110066e-16,0.0,0.020311111112513724,0.03852152558267068,0.013739466620757625
Wyoming,6.409871006370083e-16,9.067116372447988e-17,1.1547948839141893e-17,0.01115268020642892,0.0,0.0,0.04452038845745995,0.04356888438336701,7.55791339200431e-17,0.018541655623218155,0.09698471971370491,0.06929703875091162,0.0,0.0,8.059601843287609e-17,0.03586271914497006,0.019663062125867357
