,AL,AR,CA,CO,CT,DE,IL,KY,ME,MD,MI,MN,NJ,NY,OH,OR,WV
Massachusetts,3.6565436133314903e-17,1.626611610820483e-17,0.007174334129930154,8.918515074325364e-17,6.020930259375714e-16,0.22678564196569762,0.03786147673335763,0.07859640373010626,2.3138724372693617e-17,2.1656773332796844e-16,0.19636363929524375,0.022623905762164328,7.18486105353114e-16,0.28884629060884853,3.269140600586917e-16,0.08131689907598391,2.1125679330880054e-16
Missouri,0.025590916797706507,0.060771430851525296,0.006092595963954471,0.0,0.0,2.2667940795914414e-17,0.015408631320125401,2.775348910540607e-18,1.131982323919948e-16,1.405100064283204e-17,0.053473585815090374,0.0,0.0,0.0,0.10127043161834515,0.03731484299628875,0.014896878305560881
Mississippi,0.17329102405225258,0.053427218596072676,0.013880607432729309,0.0,0.0,0.003299583974503296,0.03874966176810372,3.549374691906741e-05,1.5997776738284784e-16,2.640836542700723e-16,0.0,2.2397325728039315e-17,3.7061345865441016e-16,1.2643072172090293e-16,0.051132356166805545,0.0,3.789286592836838e-17
Montana,0.05383517378610736,0.05252965337709607,0.0045170206048878725,0.0,0.0,0.02081308467305902,7.321390613557282e-18,0.01765145600242241,0.0,0.0,2.373576398204957e-17,0.020020235616620034,1.878706763661937e-16,0.0,0.10142666424224991,0.0012609390078341578,0.0
North Carolina,0.0,0.05079363179427968,0.01702020988264566,2.4412950271038173e-16,3.5865767922732343e-17,1.411819032898214e-16,0.013679349812754373,3.2868597830788124e-17,0.0,8.271185500695316e-17,3.295643753219927e-17,0.02493896778243653,2.1988649622311439e-16,0.0,0.04555578984459811,0.017918984118714596,0.0
North Dakota,0.11158090712512751,5.651403824080692e-18,0.0623116856900936,6.415205048920023e-16,6.917996015126502e-17,0.050183885788200544,0.02554666697026557,3.671629294801928e-17,3.3692926072448943e-16,0.01952873878959616,0.009883392352128505,0.0,0.0,0.060230301667963865,2.2784508654782876e-16,0.0,0.0
Nebraska,0.0,0.05122521882848499,0.019377995489733155,0.111739076177857,0.22871392354333936,5.1797758790494974e-17,0.025268236415740823,1.963175450130703e-17,0.24393544739365236,0.2728712535840668,8.33740571984897e-18,0.12063450501243939,0.40150075248691974,2.5722866917940804e-16,5.2231439659489176e-17,0.00047966645761623306,0.0
New Mexico,0.07110283461383768,0.0,0.01057035977255375,2.0223289097825646e-17,0.0,0.09989379422979558,0.008041235639251217,0.037601817672794434,1.3713099584846382e-18,0.0,0.0,5.605137164413308e-17,0.0,0.029723867991688486,0.0,0.03788429539476436,0.00016687532682327713
Nevada,2.088444434750203e-17,0.0006454832706402317,0.06442855142544679,4.658126019194372e-16,0.11939512498809257,0.0038488808930096743,0.04435961324577431,0.021877146448399394,0.0,1.193817492942911e-16,6.7502550778458794e-18,0.09890361110125878,6.983113953463497e-16,0.01428251135661358,1.0996520534434229e-16,0.023850069117056782,8.738669510233166e-17
Oklahoma,0.03222373711165847,0.05921859118275735,0.015766707239034228,2.5790056037615807e-16,3.77908558135357e-16,1.106299216379182e-16,0.044082442222505465,0.017942764172918593,0.0,0.0,0.016907435057788203,2.1919828910858307e-18,0.0,5.240851381762562e-16,0.0,1.9324398922360896e-17,3.304106120649575e-17
Pennsylvania,0.0,3.98658219398863e-18,0.032641598731347074,0.1078457677898762,3.283587738563262e-16,0.01990106147338612,0.045360558210548886,0.07123607473709646,0.0,0.0,0.04479045872153679,0.057045416801768604,5.829700034686977e-16,0.0,2.16271228356546e-16,4.916932984757972e-17,6.348003719902628e-17
Rhode Island,0.03042879272852995,0.0,0.025107136492231237,7.761093718606596e-16,7.712241385655568e-17,0.11537338497202006,0.04507744010767808,0.10554807013671906,3.0765308268838365e-16,1.105882898248896e-17,0.13853613122756062,3.5292004963189666e-17,4.423230499012999e-16,0.005278187314267013,1.135701775678566e-16,2.0207746641754888e-17,0.07995699587943987
South Carolina,0.0,0.0,0.02502537321141196,6.253880538178079e-16,0.0066700395359759945,0.019904538197912797,6.201707882475806e-18,0.0205742084575342,1.3290656241562534e-16,0.0,0.021788210713391473,0.05301031470532619,1.1088200823263651e-15,3.292771234244297e-17,3.119791751327039e-17,0.0,2.308266425221639e-16
South Dakota,0.04834489551448606,0.05666535325020386,0.010663169861726824,0.0,2.825888202530267e-17,0.09837871195315878,0.037820009951866664,2.0413766735698265e-17,0.0,0.0,0.018730158367781916,9.711728953594496e-18,3.1624688787815756e-16,2.1411271479083813e-17,0.027620092705346343,8.46954904332273e-17,0.0
Tennessee,0.015705787001059183,0.05107704416017267,0.009720659759425055,0.0,0.0,0.0,3.373672502163009e-17,1.7647392157159447e-17,5.0184560500296956e-17,0.0,1.6685336504341154e-17,5.3638893990186745e-18,3.1545632050666966e-16,0.0,0.17407960586445206,0.03147779072932533,2.065405138584886e-17
Texas,0.0408853756807498,0.057770081185532556,0.012077035569115581,0.0,3.4339416489526904e-17,0.0,0.04049908650445637,0.061969253183723,1.7574113641723934e-16,0.0,0.004050762191235808,0.0,0.0,2.5926305653428805e-17,0.08063855845578967,0.04134149723312361,0.0
Utah,0.0,0.0634258298165375,0.03601884795190579,0.0,0.0,0.0,0.047379476503008944,1.946976045414158e-16,0.0,1.898838506301549e-16,1.2643774548526197e-16,2.891473114623795e-17,3.096111150855377e-16,0.1494369186334732,0.0,0.1532016517715878,0.0
Virginia,0.012567442433466117,0.054950876277557896,0.01655004437614331,0.42741704421430426,3.1178877241883943e-16,0.0,0.0376482508105656,1.919957152556037e-18,1.9500878639583643e-17,0.16931719432255404,5.2818225096936966e-17,0.06586587932589892,9.149718833003696e-16,1.324401701885123e-16,2.4882439858542327e-17,0.1594913090078314,0.0
Vermont,0.0036824169807851805,0.05010006582316366,0.011527289033223602,0.0046586482129135085,0.22658349002041464,0.049998244835516466,0.028907325657308563,1.020952669418561e-17,0.5657756626302455,0.0,8.597535917715503e-18,0.13795191325611014,5.1028680081378885e-16,1.4695402493306002e-16,0.0,0.11961530890330238,0.0
Washington,0.012689628858287937,0.0,0.04857431939856953,0.34833946360504786,0.3299322542792609,4.1091388773068477e-17,0.045025794060925654,7.796992338240924e-18,0.0,0.13006600704401444,0.041910788683000993,0.14853162457405167,1.910581068353956e-15,0.07958200902908726,0.0,0.0,0.0
Wisconsin,1.6918780151917382e-17,0.0,0.0652928947352651,0.0,0.08870516763291628,1.4934884925987824e-17,0.046821780889383,0.0036386183765526967,4.805534032753277e-19,0.0644369564178595,0.01926835475189306,0.0957177547401447,0.02562101002667224,0.09463070108505567,2.9818270248782586e-16,0.014398894180011756,1.605703417451032e-16
Wyoming,2.963472502538811e-17,6.77853831728806e-19,0.020230704442243636,2.929260066955578e-16,0.0,0.0029235392788551284,0.04051452694292421,0.09442076545010784,0.0,1.8987734007926812e-16,0.12259071729071308,7.428641518050618e-17,4.615269625962385e-16,1.8046290230106577e-16,0.0,0.0,0.1163677226000527
